sample_id,hive_id,device_id,timestamp,hive_age_days,days_since_last_harvest,cycle_progress,scenario_type,season,weather_state,temp,humidity,mq2_value,mq3_value,mq5_value,mq135_value,maturity_index,stress_index,readiness_score,readiness_level,out_of_distribution_case,threshold_warning_count,critical_stress_flag
BH-LAT-041-050,HIVE-041,ESP32-1041,2026-03-30T04:00:00,132,19,0.9203,late_stage_overheated,dry,cloudy_stable,37.49,74.42,146,180,254,265,0.9606,0.6578,0.5003,approaching,False,1,True
BH-LAT-041-052,HIVE-041,ESP32-1041,2026-03-30T16:00:00,133,22,0.9333,late_stage_overheated,dry,stable_clear,36.61,66.58,136,199,303,359,0.8726,0.8259,0.323,not_ready,False,4,True
BH-LAT-041-053,HIVE-041,ESP32-1041,2026-03-30T22:00:00,133,30,0.9296,late_stage_overheated,dry,cloudy_stable,37.35,71.14,144,186,280,325,0.9025,0.7805,0.3802,approaching,False,4,True
BH-LAT-041-071,HIVE-041,ESP32-1041,2026-04-04T10:00:00,138,29,0.9851,late_stage_overheated,dry,midday_heat,38.46,70.41,148,186,257,282,0.9606,0.6872,0.4864,approaching,False,2,True
BH-LAT-041-078,HIVE-041,ESP32-1041,2026-04-06T04:00:00,139,33,0.9933,late_stage_overheated,dry,stable_clear,37.76,70.57,133,175,247,267,0.9427,0.6737,0.4765,approaching,False,1,True
BH-LAT-041-079,HIVE-041,ESP32-1041,2026-04-06T10:00:00,139,35,1.0,late_stage_overheated,dry,stable_clear,37.07,71.22,138,178,255,268,0.9827,0.676,0.5111,approaching,False,1,True
BH-LAT-041-080,HIVE-041,ESP32-1041,2026-04-06T16:00:00,139,27,1.0,late_stage_overheated,dry,stable_clear,36.89,72.21,137,168,248,278,0.9723,0.6614,0.5106,approaching,False,1,True
BH-LAT-041-081,HIVE-041,ESP32-1041,2026-04-06T22:00:00,139,33,1.0,late_stage_overheated,dry,midday_heat,37.63,70.62,150,172,259,284,0.9584,0.6888,0.4818,approaching,False,1,True
BH-LAT-041-082,HIVE-041,ESP32-1041,2026-04-07T04:00:00,139,28,0.9997,late_stage_overheated,dry,cloudy_stable,36.91,72.99,148,173,253,283,0.9544,0.6444,0.5028,approaching,False,1,True
BH-LAT-041-083,HIVE-041,ESP32-1041,2026-04-07T10:00:00,139,30,0.9999,late_stage_overheated,dry,cloudy_stable,36.82,73.78,147,175,258,291,0.9861,0.6859,0.5098,approaching,False,1,True
BH-LAT-041-084,HIVE-041,ESP32-1041,2026-04-07T16:00:00,139,26,1.0,late_stage_overheated,dry,stable_clear,36.76,73.49,141,176,247,284,0.9985,0.622,0.5559,approaching,False,1,True
BH-LAT-041-085,HIVE-041,ESP32-1041,2026-04-07T22:00:00,139,32,0.988,late_stage_overheated,dry,midday_heat,37.77,71.21,144,182,261,293,1.0,0.7006,0.5111,approaching,False,3,True
BH-LAT-042-001,HIVE-042,ESP32-1042,2026-02-27T10:00:00,132,13,0.9241,late_stage_overheated,dry,stable_clear,37.88,75.06,123,182,283,269,0.8938,0.7332,0.4002,approaching,False,3,True
BH-LAT-042-002,HIVE-042,ESP32-1042,2026-02-27T16:00:00,132,14,0.9163,late_stage_overheated,dry,stable_clear,37.88,72.96,132,180,262,281,0.9068,0.7036,0.4295,approaching,False,3,True
BH-LAT-042-012,HIVE-042,ESP32-1042,2026-03-02T04:00:00,134,13,0.9278,late_stage_overheated,dry,stable_clear,38.35,70.43,131,184,255,298,0.9123,0.6697,0.4505,approaching,False,2,True
BH-LAT-042-013,HIVE-042,ESP32-1042,2026-03-02T10:00:00,134,19,0.9129,late_stage_overheated,dry,stable_clear,37.97,70.97,129,183,239,287,0.966,0.6803,0.4945,approaching,False,2,True
BH-LAT-042-024,HIVE-042,ESP32-1042,2026-03-05T04:00:00,138,15,0.9383,late_stage_overheated,dry,cloudy_stable,38.14,73.3,140,184,253,299,0.9714,0.6773,0.5,approaching,False,2,True
BH-LAT-042-025,HIVE-042,ESP32-1042,2026-03-05T10:00:00,139,18,0.9338,late_stage_overheated,dry,cloudy_stable,37.64,73.9,133,180,242,292,0.9699,0.6642,0.5065,approaching,False,1,True
BH-LAT-042-041,HIVE-042,ESP32-1042,2026-03-09T10:00:00,148,34,0.9488,late_stage_overheated,dry,stable_clear,38.19,71.95,133,171,242,293,0.9526,0.6706,0.4878,approaching,False,1,True
BH-LAT-042-042,HIVE-042,ESP32-1042,2026-03-09T16:00:00,148,33,0.9559,late_stage_overheated,dry,cloudy_stable,37.36,72.9,140,167,242,293,0.988,0.6448,0.5324,approaching,False,1,True
BH-LAT-042-043,HIVE-042,ESP32-1042,2026-03-09T22:00:00,149,28,0.9707,late_stage_overheated,dry,cloudy_stable,37.14,73.62,142,169,239,286,0.9937,0.6566,0.5324,approaching,False,1,True
BH-LAT-042-044,HIVE-042,ESP32-1042,2026-03-10T04:00:00,149,33,0.9556,late_stage_overheated,dry,cloudy_stable,37.74,74.29,138,171,251,292,0.9814,0.6274,0.5367,approaching,False,1,True
BH-LAT-042-045,HIVE-042,ESP32-1042,2026-03-10T10:00:00,150,32,0.9743,late_stage_overheated,dry,cloudy_stable,37.5,73.66,135,174,237,302,0.9905,0.6255,0.5464,approaching,False,1,True
BH-LAT-042-046,HIVE-042,ESP32-1042,2026-03-10T16:00:00,151,30,0.9504,late_stage_overheated,dry,cloudy_stable,37.3,74.25,131,167,251,300,1.0,0.6703,0.5302,approaching,False,1,True
BH-LAT-042-047,HIVE-042,ESP32-1042,2026-03-10T22:00:00,151,27,0.973,late_stage_overheated,dry,cloudy_stable,37.1,74.74,128,170,255,283,0.9915,0.6583,0.5295,approaching,False,1,True
BH-LAT-042-048,HIVE-042,ESP32-1042,2026-03-11T04:00:00,152,33,0.9738,late_stage_overheated,dry,cloudy_stable,37.2,73.56,126,169,250,296,1.0,0.6362,0.5491,approaching,False,1,True
BH-LAT-042-049,HIVE-042,ESP32-1042,2026-03-11T10:00:00,152,32,0.9522,late_stage_overheated,dry,cloudy_stable,36.91,74.61,136,168,256,293,0.9718,0.6715,0.5045,approaching,False,1,True
BH-LAT-042-050,HIVE-042,ESP32-1042,2026-03-11T16:00:00,153,37,0.9726,late_stage_overheated,dry,cloudy_stable,37.27,74.03,142,173,257,295,0.9773,0.6509,0.5208,approaching,False,1,True
BH-LAT-042-051,HIVE-042,ESP32-1042,2026-03-11T22:00:00,153,38,0.9716,late_stage_overheated,dry,cloudy_stable,36.87,74.15,142,180,251,303,0.99,0.6702,0.5214,approaching,False,2,True
BH-LAT-042-052,HIVE-042,ESP32-1042,2026-03-12T04:00:00,154,30,0.9757,late_stage_overheated,dry,stable_clear,37.08,71.99,140,182,246,298,0.9727,0.7047,0.4868,approaching,False,2,True
BH-LAT-042-067,HIVE-042,ESP32-1042,2026-03-15T22:00:00,161,39,0.9783,late_stage_overheated,dry,stable_clear,38.01,70.95,127,171,248,293,0.9733,0.63,0.527,approaching,False,1,True
BH-LAT-042-068,HIVE-042,ESP32-1042,2026-03-16T04:00:00,162,40,0.9754,late_stage_overheated,dry,stable_clear,38.05,70.06,130,169,251,301,0.9775,0.645,0.5247,approaching,False,1,True
BH-LAT-042-069,HIVE-042,ESP32-1042,2026-03-16T10:00:00,162,45,0.9839,late_stage_overheated,dry,stable_clear,37.79,70.94,127,170,245,299,0.9948,0.6705,0.5256,approaching,False,1,True
BH-LAT-042-075,HIVE-042,ESP32-1042,2026-03-17T22:00:00,164,44,1.0,late_stage_overheated,dry,stable_clear,38.48,70.63,148,178,254,295,0.9747,0.6828,0.5004,approaching,False,1,True
BH-LAT-043-000,HIVE-043,ESP32-1043,2026-04-30T20:00:00,135,15,0.8336,late_stage_overheated,dry,midday_heat,36.93,66.05,130,186,271,334,0.8911,0.746,0.3914,approaching,False,4,True
BH-LAT-043-005,HIVE-043,ESP32-1043,2026-05-02T02:00:00,135,8,0.822,late_stage_overheated,dry,stable_clear,37.1,64.51,136,185,268,340,0.877,0.7726,0.3624,approaching,False,4,True
BH-LAT-043-006,HIVE-043,ESP32-1043,2026-05-02T08:00:00,135,18,0.8308,late_stage_overheated,dry,midday_heat,37.16,64.01,142,184,276,344,0.8886,0.737,0.3959,approaching,False,4,True
BH-LAT-043-007,HIVE-043,ESP32-1043,2026-05-02T14:00:00,135,15,0.823,late_stage_overheated,dry,midday_heat,36.66,63.04,140,193,284,337,0.8601,0.7738,0.3495,not_ready,False,4,True
BH-LAT-043-010,HIVE-043,ESP32-1043,2026-05-03T08:00:00,136,13,0.8395,late_stage_overheated,dry,midday_heat,37.84,61.3,140,204,291,341,0.8977,0.7585,0.3887,approaching,False,4,True
BH-LAT-043-011,HIVE-043,ESP32-1043,2026-05-03T14:00:00,136,10,0.8291,late_stage_overheated,dry,midday_heat,37.04,60.75,144,199,289,339,0.9132,0.7618,0.4026,approaching,False,4,True
BH-LAT-043-012,HIVE-043,ESP32-1043,2026-05-03T20:00:00,136,18,0.8054,late_stage_overheated,dry,midday_heat,38.01,61.21,155,210,294,350,0.8851,0.7833,0.3653,approaching,False,4,True
BH-LAT-043-013,HIVE-043,ESP32-1043,2026-05-04T02:00:00,136,19,0.8357,late_stage_overheated,dry,stable_clear,37.03,61.49,146,199,291,360,0.9071,0.7511,0.4025,approaching,False,4,True
BH-LAT-043-014,HIVE-043,ESP32-1043,2026-05-04T08:00:00,136,19,0.805,late_stage_overheated,dry,midday_heat,37.86,60.84,150,199,296,355,0.8899,0.763,0.3813,approaching,False,4,True
BH-LAT-043-015,HIVE-043,ESP32-1043,2026-05-04T14:00:00,137,18,0.8148,late_stage_overheated,dry,midday_heat,38.48,60.21,148,209,296,354,0.8751,0.7866,0.3557,approaching,False,4,True
BH-LAT-043-018,HIVE-043,ESP32-1043,2026-05-05T08:00:00,137,16,0.8277,late_stage_overheated,dry,midday_heat,37.97,60.55,144,210,286,353,0.9141,0.7814,0.3908,approaching,False,4,True
BH-LAT-043-019,HIVE-043,ESP32-1043,2026-05-05T14:00:00,138,18,0.8404,late_stage_overheated,dry,midday_heat,37.4,61.41,141,197,288,343,0.9316,0.7648,0.4172,approaching,False,4,True
BH-LAT-043-020,HIVE-043,ESP32-1043,2026-05-05T20:00:00,138,17,0.815,late_stage_overheated,dry,midday_heat,37.33,61.46,141,196,290,344,0.9214,0.7886,0.3969,approaching,False,4,True
BH-LAT-043-021,HIVE-043,ESP32-1043,2026-05-06T02:00:00,138,20,0.8277,late_stage_overheated,dry,midday_heat,38.18,60.69,154,195,292,348,0.9041,0.7742,0.3874,approaching,False,4,True
BH-LAT-043-026,HIVE-043,ESP32-1043,2026-05-07T08:00:00,139,14,0.8281,late_stage_overheated,dry,midday_heat,38.12,65.2,168,210,279,333,0.8812,0.8151,0.3404,not_ready,False,4,True
BH-LAT-043-033,HIVE-043,ESP32-1043,2026-05-09T02:00:00,142,16,0.8413,late_stage_overheated,dry,stable_clear,36.8,63.51,134,186,297,346,0.9192,0.7822,0.3926,approaching,False,4,True
BH-LAT-043-034,HIVE-043,ESP32-1043,2026-05-09T08:00:00,142,20,0.8658,late_stage_overheated,dry,midday_heat,36.42,63.65,137,185,286,350,0.9471,0.7505,0.4395,approaching,False,4,True
BH-LAT-043-035,HIVE-043,ESP32-1043,2026-05-09T14:00:00,142,16,0.8358,late_stage_overheated,dry,midday_heat,36.92,62.15,152,196,285,346,0.924,0.7543,0.4159,approaching,False,4,True
BH-LAT-043-036,HIVE-043,ESP32-1043,2026-05-09T20:00:00,143,25,0.8426,late_stage_overheated,dry,midday_heat,36.61,61.06,150,204,294,351,0.8818,0.7918,0.359,approaching,False,4,True
BH-LAT-043-037,HIVE-043,ESP32-1043,2026-05-10T02:00:00,143,16,0.8418,late_stage_overheated,dry,midday_heat,36.49,60.8,144,208,295,347,0.8973,0.7975,0.3704,approaching,False,4,True
BH-LAT-043-038,HIVE-043,ESP32-1043,2026-05-10T08:00:00,143,21,0.8704,late_stage_overheated,dry,cloudy_stable,35.72,63.04,143,203,291,343,0.9399,0.7622,0.4251,approaching,False,4,True
BH-LAT-043-040,HIVE-043,ESP32-1043,2026-05-10T20:00:00,144,21,0.8725,late_stage_overheated,dry,cloudy_stable,35.41,63.08,148,213,304,354,0.9379,0.7142,0.4478,approaching,False,4,True
BH-LAT-043-042,HIVE-043,ESP32-1043,2026-05-11T08:00:00,145,18,0.8511,late_stage_overheated,dry,stable_clear,36.51,60.19,176,179,283,320,0.9175,0.7376,0.4164,approaching,False,2,True
BH-LAT-043-043,HIVE-043,ESP32-1043,2026-05-11T14:00:00,145,24,0.8735,late_stage_overheated,dry,stable_clear,36.0,60.85,153,186,272,334,0.9342,0.7396,0.4331,approaching,False,4,True
BH-LAT-043-044,HIVE-043,ESP32-1043,2026-05-11T20:00:00,146,28,0.8827,late_stage_overheated,dry,stable_clear,36.81,63.69,144,203,281,348,0.95,0.7883,0.4187,approaching,False,4,True
BH-LAT-043-045,HIVE-043,ESP32-1043,2026-05-12T02:00:00,146,21,0.8589,late_stage_overheated,dry,midday_heat,37.77,64.03,144,199,287,355,0.8926,0.7536,0.3887,approaching,False,4,True
BH-LAT-043-046,HIVE-043,ESP32-1043,2026-05-12T08:00:00,146,29,0.8672,late_stage_overheated,dry,midday_heat,37.07,62.68,146,204,288,342,0.946,0.7484,0.4385,approaching,False,4,True
BH-LAT-043-047,HIVE-043,ESP32-1043,2026-05-12T14:00:00,147,26,0.8821,late_stage_overheated,dry,midday_heat,36.54,62.71,153,200,279,335,0.936,0.788,0.4088,approaching,False,4,True
BH-LAT-043-048,HIVE-043,ESP32-1043,2026-05-12T20:00:00,147,26,0.8857,late_stage_overheated,dry,midday_heat,36.94,62.41,145,195,279,340,0.9414,0.7546,0.4321,approaching,False,4,True
BH-LAT-043-049,HIVE-043,ESP32-1043,2026-05-13T02:00:00,147,20,0.8741,late_stage_overheated,dry,cloudy_stable,35.45,65.25,134,198,276,342,0.9129,0.6988,0.4344,approaching,False,4,True
BH-LAT-043-050,HIVE-043,ESP32-1043,2026-05-13T08:00:00,148,23,0.8717,late_stage_overheated,dry,stable_clear,35.42,64.6,133,194,273,324,0.9648,0.6817,0.4934,approaching,False,4,True
BH-LAT-043-051,HIVE-043,ESP32-1043,2026-05-13T14:00:00,148,25,0.9029,late_stage_overheated,dry,stable_clear,35.0,63.63,137,179,260,325,0.9347,0.631,0.4936,approaching,False,3,True
BH-LAT-043-052,HIVE-043,ESP32-1043,2026-05-13T20:00:00,148,24,0.8852,late_stage_overheated,dry,stable_clear,35.14,63.72,137,182,265,323,0.9299,0.6291,0.4918,approaching,False,4,True
BH-LAT-043-053,HIVE-043,ESP32-1043,2026-05-14T02:00:00,149,23,0.9038,late_stage_overheated,dry,stable_clear,35.03,64.06,132,192,271,329,0.9639,0.6319,0.5199,approaching,False,4,True
BH-LAT-043-054,HIVE-043,ESP32-1043,2026-05-14T08:00:00,149,31,0.8759,late_stage_overheated,dry,stable_clear,35.16,65.19,130,192,277,322,0.9583,0.6985,0.4781,approaching,False,4,True
BH-LAT-043-055,HIVE-043,ESP32-1043,2026-05-14T14:00:00,149,25,0.9016,late_stage_overheated,dry,midday_heat,37.88,61.3,143,204,289,342,0.9012,0.8132,0.3576,approaching,False,4,True
BH-LAT-043-060,HIVE-043,ESP32-1043,2026-05-15T20:00:00,151,27,0.8826,late_stage_overheated,dry,cloudy_stable,36.59,62.88,135,193,274,346,0.9323,0.754,0.4194,approaching,False,4,True
BH-LAT-043-061,HIVE-043,ESP32-1043,2026-05-16T02:00:00,151,29,0.8962,late_stage_overheated,dry,cloudy_stable,36.87,63.8,137,193,283,355,0.9718,0.789,0.44,approaching,False,4,True
BH-LAT-043-062,HIVE-043,ESP32-1043,2026-05-16T08:00:00,151,26,0.891,late_stage_overheated,dry,cloudy_stable,36.59,63.95,141,198,284,348,0.9654,0.7914,0.4334,approaching,False,4,True
BH-LAT-043-063,HIVE-043,ESP32-1043,2026-05-16T14:00:00,152,35,0.8984,late_stage_overheated,dry,cloudy_stable,36.4,63.78,149,212,285,358,0.9226,0.7499,0.4185,approaching,False,4,True
BH-LAT-043-064,HIVE-043,ESP32-1043,2026-05-16T20:00:00,152,28,0.9253,late_stage_overheated,dry,cloudy_stable,36.73,64.02,145,205,287,356,0.9435,0.7603,0.4311,approaching,False,4,True
BH-LAT-043-065,HIVE-043,ESP32-1043,2026-05-17T02:00:00,152,33,0.9135,late_stage_overheated,dry,cloudy_stable,36.75,63.27,160,203,278,348,0.9701,0.753,0.4586,approaching,False,4,True
BH-LAT-043-066,HIVE-043,ESP32-1043,2026-05-17T08:00:00,152,30,0.8936,late_stage_overheated,dry,cloudy_stable,36.0,64.6,145,200,278,351,0.9111,0.7451,0.4094,approaching,False,4,True
BH-LAT-043-067,HIVE-043,ESP32-1043,2026-05-17T14:00:00,153,26,0.8908,late_stage_overheated,dry,cloudy_stable,35.32,66.16,137,196,284,351,0.9075,0.6902,0.4366,approaching,False,4,True
BH-LAT-043-068,HIVE-043,ESP32-1043,2026-05-17T20:00:00,153,35,0.8997,late_stage_overheated,dry,midday_heat,37.63,64.66,147,205,297,352,0.9428,0.7805,0.4145,approaching,False,4,True
BH-LAT-043-069,HIVE-043,ESP32-1043,2026-05-18T02:00:00,153,26,0.9046,late_stage_overheated,dry,midday_heat,38.44,64.29,154,206,300,349,0.924,0.7903,0.3965,approaching,False,4,True
BH-LAT-043-071,HIVE-043,ESP32-1043,2026-05-18T14:00:00,154,28,0.906,late_stage_overheated,dry,cloudy_stable,36.8,64.14,134,204,282,356,0.9679,0.7777,0.4392,approaching,False,4,True
BH-LAT-043-072,HIVE-043,ESP32-1043,2026-05-18T20:00:00,154,36,0.8973,late_stage_overheated,dry,cloudy_stable,35.94,65.05,145,197,275,347,0.9655,0.7425,0.4586,approaching,False,4,True
BH-LAT-043-073,HIVE-043,ESP32-1043,2026-05-19T02:00:00,154,29,0.9096,late_stage_overheated,dry,cloudy_stable,35.23,65.24,143,192,278,335,0.9324,0.6642,0.4734,approaching,False,4,True
BH-LAT-043-074,HIVE-043,ESP32-1043,2026-05-19T08:00:00,154,34,0.9098,late_stage_overheated,dry,cloudy_stable,34.96,65.44,136,184,280,335,0.9652,0.6508,0.5105,approaching,False,4,True
BH-LAT-043-075,HIVE-043,ESP32-1043,2026-05-19T14:00:00,154,28,0.905,late_stage_overheated,dry,stable_clear,35.35,65.59,134,192,274,346,0.9276,0.7122,0.4433,approaching,False,4,True
BH-LAT-043-076,HIVE-043,ESP32-1043,2026-05-19T20:00:00,154,34,0.9013,late_stage_overheated,dry,midday_heat,37.03,63.01,142,196,284,329,0.9436,0.7989,0.4058,approaching,False,4,True
BH-LAT-043-077,HIVE-043,ESP32-1043,2026-05-20T02:00:00,155,33,0.9248,late_stage_overheated,dry,midday_heat,37.62,61.22,150,203,297,337,0.9656,0.8019,0.4261,approaching,False,4,True
BH-LAT-043-078,HIVE-043,ESP32-1043,2026-05-20T08:00:00,155,30,0.9315,late_stage_overheated,dry,midday_heat,38.04,61.32,156,206,296,349,0.9541,0.7809,0.4289,approaching,False,4,True
BH-LAT-043-079,HIVE-043,ESP32-1043,2026-05-20T14:00:00,155,31,0.906,late_stage_overheated,dry,midday_heat,38.29,59.77,161,210,296,358,0.9187,0.7676,0.4047,approaching,False,4,True
BH-LAT-043-080,HIVE-043,ESP32-1043,2026-05-20T20:00:00,155,28,0.9247,late_stage_overheated,dry,midday_heat,38.41,60.14,155,216,292,360,0.9818,0.7698,0.4598,approaching,False,4,True
BH-LAT-043-082,HIVE-043,ESP32-1043,2026-05-21T08:00:00,155,33,0.904,late_stage_overheated,dry,midday_heat,37.02,61.58,144,204,289,344,0.9665,0.8118,0.4191,approaching,False,4,True
BH-LAT-043-083,HIVE-043,ESP32-1043,2026-05-21T14:00:00,155,31,0.9196,late_stage_overheated,dry,midday_heat,37.21,62.46,148,197,294,340,0.942,0.7512,0.4347,approaching,False,4,True
BH-LAT-043-084,HIVE-043,ESP32-1043,2026-05-21T20:00:00,155,38,0.9031,late_stage_overheated,dry,midday_heat,36.71,62.43,144,203,287,350,0.948,0.7957,0.4153,approaching,False,4,True
BH-LAT-043-085,HIVE-043,ESP32-1043,2026-05-22T02:00:00,155,28,0.9251,late_stage_overheated,dry,midday_heat,37.95,61.66,150,208,302,364,0.9393,0.79,0.4087,approaching,False,4,True
BH-LAT-044-000,HIVE-044,ESP32-1044,2026-04-28T00:00:00,140,8,0.7721,late_stage_overheated,dry,midday_heat,36.91,58.12,177,153,237,295,0.8548,0.6444,0.4153,approaching,False,1,True
BH-LAT-044-007,HIVE-044,ESP32-1044,2026-04-29T18:00:00,140,11,0.7732,late_stage_overheated,dry,cloudy_stable,38.03,58.76,189,177,232,302,0.8901,0.7206,0.4031,approaching,False,2,True
BH-LAT-044-010,HIVE-044,ESP32-1044,2026-04-30T12:00:00,141,11,0.7724,late_stage_overheated,dry,stable_clear,37.8,56.04,189,167,245,295,0.8839,0.715,0.4022,approaching,False,2,True
BH-LAT-044-016,HIVE-044,ESP32-1044,2026-05-02T00:00:00,142,12,0.7716,late_stage_overheated,dry,stable_clear,38.24,56.67,184,161,240,292,0.8816,0.6685,0.426,approaching,False,2,True
BH-LAT-044-017,HIVE-044,ESP32-1044,2026-05-02T06:00:00,143,13,0.7958,late_stage_overheated,dry,stable_clear,37.85,55.79,182,166,236,283,0.9169,0.693,0.4442,approaching,False,2,True
BH-LAT-044-030,HIVE-044,ESP32-1044,2026-05-05T12:00:00,147,20,0.8202,late_stage_overheated,dry,midday_heat,38.49,54.41,198,184,247,297,0.9124,0.7361,0.4172,approaching,False,3,True
BH-LAT-044-045,HIVE-044,ESP32-1044,2026-05-09T06:00:00,154,29,0.8938,late_stage_overheated,dry,stable_clear,38.23,56.53,180,178,236,307,0.9055,0.6792,0.4406,approaching,False,1,True
BH-LAT-044-046,HIVE-044,ESP32-1044,2026-05-09T12:00:00,154,28,0.9069,late_stage_overheated,dry,stable_clear,37.71,57.4,177,176,241,296,0.925,0.6749,0.4611,approaching,False,1,True
BH-LAT-044-049,HIVE-044,ESP32-1044,2026-05-10T06:00:00,155,32,0.902,late_stage_overheated,dry,stable_clear,38.33,55.83,188,176,240,304,0.9766,0.6907,0.4976,approaching,False,2,True
BH-LAT-044-051,HIVE-044,ESP32-1044,2026-05-10T18:00:00,156,24,0.9149,late_stage_overheated,dry,stable_clear,38.27,55.11,190,178,238,292,0.9146,0.7449,0.413,approaching,False,2,True
BH-LAT-044-052,HIVE-044,ESP32-1044,2026-05-11T00:00:00,157,30,0.9268,late_stage_overheated,dry,midday_heat,38.41,54.45,193,175,254,297,0.9788,0.7141,0.4876,approaching,False,2,True
BH-LAT-044-063,HIVE-044,ESP32-1044,2026-05-13T18:00:00,161,39,0.9657,late_stage_overheated,dry,cloudy_stable,38.33,58.0,191,177,248,300,0.9485,0.7066,0.4611,approaching,False,2,True
BH-LAT-044-064,HIVE-044,ESP32-1044,2026-05-14T00:00:00,161,36,0.9702,late_stage_overheated,dry,stable_clear,37.81,56.48,188,172,247,294,0.9738,0.6849,0.4983,approaching,False,2,True
BH-LAT-044-069,HIVE-044,ESP32-1044,2026-05-15T06:00:00,163,35,0.988,late_stage_overheated,dry,cloudy_stable,37.58,57.18,193,173,249,308,0.9567,0.7065,0.4688,approaching,False,2,True
BH-LAT-044-070,HIVE-044,ESP32-1044,2026-05-15T12:00:00,163,33,0.9961,late_stage_overheated,dry,cloudy_stable,37.24,58.98,195,164,244,297,1.0,0.6747,0.527,approaching,False,2,True
BH-LAT-044-071,HIVE-044,ESP32-1044,2026-05-15T18:00:00,163,31,0.9779,late_stage_overheated,dry,cloudy_stable,37.07,58.45,190,163,237,286,0.9888,0.705,0.5014,approaching,False,2,True
BH-LAT-044-072,HIVE-044,ESP32-1044,2026-05-16T00:00:00,163,36,0.968,late_stage_overheated,dry,cloudy_stable,37.27,59.32,188,161,236,292,0.9576,0.666,0.4954,approaching,False,2,True
BH-LAT-044-073,HIVE-044,ESP32-1044,2026-05-16T06:00:00,164,40,0.9818,late_stage_overheated,dry,cloudy_stable,37.47,58.68,187,163,234,303,1.0,0.6626,0.5347,approaching,False,2,True
BH-LAT-044-074,HIVE-044,ESP32-1044,2026-05-16T12:00:00,164,34,0.9703,late_stage_overheated,dry,cloudy_stable,37.16,58.37,185,166,236,299,0.9823,0.6907,0.5036,approaching,False,2,True
BH-HIG-045-000,HIVE-045,ESP32-1045,2026-01-13T04:00:00,98,11,0.8447,high_humidity_fermentation_risk,inter_monsoon,humid_rain,31.6,93.3,108,121,192,276,0.803,0.5765,0.4071,approaching,False,1,True
BH-HIG-045-005,HIVE-045,ESP32-1045,2026-01-14T10:00:00,98,12,0.8171,high_humidity_fermentation_risk,inter_monsoon,stable_clear,32.12,91.72,136,142,227,296,0.7598,0.5633,0.3737,approaching,False,1,True
BH-HIG-045-010,HIVE-045,ESP32-1045,2026-01-15T16:00:00,99,18,0.8232,high_humidity_fermentation_risk,inter_monsoon,post_rain,31.91,94.72,124,136,209,305,0.7846,0.614,0.3721,approaching,False,1,True
BH-HIG-045-012,HIVE-045,ESP32-1045,2026-01-16T04:00:00,100,13,0.8429,high_humidity_fermentation_risk,inter_monsoon,post_rain,31.54,94.66,129,131,206,301,0.8267,0.6104,0.4103,approaching,False,1,True
BH-HIG-045-013,HIVE-045,ESP32-1045,2026-01-16T10:00:00,100,20,0.839,high_humidity_fermentation_risk,inter_monsoon,stable_clear,31.92,90.86,124,127,197,290,0.8253,0.5681,0.4308,approaching,False,1,True
BH-HIG-045-014,HIVE-045,ESP32-1045,2026-01-16T16:00:00,100,12,0.847,high_humidity_fermentation_risk,inter_monsoon,stable_clear,32.0,93.17,127,132,202,299,0.8096,0.6106,0.395,approaching,False,1,True
BH-HIG-045-021,HIVE-045,ESP32-1045,2026-01-18T10:00:00,103,14,0.8606,high_humidity_fermentation_risk,inter_monsoon,cloudy_stable,32.06,91.97,125,129,213,288,0.829,0.5724,0.4324,approaching,False,1,True
BH-HIG-045-035,HIVE-045,ESP32-1045,2026-01-21T22:00:00,111,29,0.8995,high_humidity_fermentation_risk,inter_monsoon,cloudy_stable,32.62,93.53,124,134,234,300,0.8257,0.6453,0.3885,approaching,False,1,True
BH-HIG-045-038,HIVE-045,ESP32-1045,2026-01-22T16:00:00,112,30,0.8947,high_humidity_fermentation_risk,inter_monsoon,stable_clear,32.18,91.23,129,126,223,309,0.8439,0.6006,0.4287,approaching,False,1,True
BH-HIG-045-039,HIVE-045,ESP32-1045,2026-01-22T22:00:00,113,33,0.8993,high_humidity_fermentation_risk,inter_monsoon,stable_clear,32.47,88.48,128,124,210,297,0.852,0.518,0.4826,approaching,False,1,True
BH-HIG-045-040,HIVE-045,ESP32-1045,2026-01-23T04:00:00,114,32,0.925,high_humidity_fermentation_risk,inter_monsoon,stable_clear,32.43,89.46,121,128,215,298,0.8785,0.5361,0.4974,approaching,False,1,True
BH-HIG-045-041,HIVE-045,ESP32-1045,2026-01-23T10:00:00,114,27,0.9194,high_humidity_fermentation_risk,inter_monsoon,stable_clear,32.88,88.04,120,122,205,290,0.8611,0.5441,0.4766,approaching,False,1,True
BH-HIG-045-042,HIVE-045,ESP32-1045,2026-01-23T16:00:00,115,32,0.9057,high_humidity_fermentation_risk,inter_monsoon,stable_clear,32.69,86.98,121,117,206,288,0.8505,0.3864,0.6149,nearly_ready,False,1,False
BH-HIG-045-043,HIVE-045,ESP32-1045,2026-01-23T22:00:00,115,32,0.9001,high_humidity_fermentation_risk,inter_monsoon,stable_clear,32.56,87.11,112,131,208,289,0.9007,0.3773,0.6642,nearly_ready,False,1,False
