sample_id,hive_id,device_id,timestamp,hive_age_days,days_since_last_harvest,cycle_progress,scenario_type,season,weather_state,temp,humidity,mq2_value,mq3_value,mq5_value,mq135_value,maturity_index,stress_index,readiness_score,readiness_level,out_of_distribution_case,threshold_warning_count,critical_stress_flag
BH-LAT-022-060,HIVE-022,ESP32-1022,2026-03-15T16:00:00,141,36,0.7921,late_stage_nearly_ready,dry,stable_clear,32.72,55.4,145,156,244,265,0.8889,0.0421,0.838,ready,False,0,False
BH-MID-015-049,HIVE-015,ESP32-1015,2026-04-20T10:00:00,84,36,0.5696,mid_stage_stable,dry,stable_clear,33.04,60.44,133,112,165,222,0.532,0.0132,0.5403,approaching,False,0,False
BH-MID-019-075,HIVE-019,ESP32-1019,2026-04-05T14:00:00,85,40,0.5314,mid_stage_stable,dry,cloudy_stable,30.56,67.63,87,131,183,255,0.5634,0.0,0.5747,approaching,False,0,False
BH-LAT-024-063,HIVE-024,ESP32-1024,2026-04-29T22:00:00,104,31,0.7688,late_stage_nearly_ready,dry,midday_heat,33.07,56.64,144,154,254,292,0.7598,0.0624,0.7079,nearly_ready,False,0,False
BH-EAR-004-001,HIVE-004,ESP32-1004,2026-01-21T22:00:00,33,14,0.101,early_stage_healthy,wet,cloudy_stable,28.22,75.44,90,75,109,192,0.1172,0.0,0.1823,not_ready,False,0,False
BH-EAR-006-042,HIVE-006,ESP32-1006,2026-02-19T12:00:00,29,15,0.2751,early_stage_healthy,wet,storm_front,27.99,79.01,94,97,131,213,0.1637,0.0,0.2231,not_ready,False,0,False
BH-ENV-060-010,HIVE-060,ESP32-1060,2026-04-14T00:00:00,121,10,0.5186,environmentally_unstable,inter_monsoon,post_rain,35.89,84.59,217,146,297,284,0.5972,0.8112,0.098,not_ready,False,4,True
BH-LAT-037-059,HIVE-037,ESP32-1037,2026-04-16T02:00:00,159,40,0.9501,late_stage_ready,inter_monsoon,post_rain,29.92,67.31,164,187,246,302,1.0,0.0,0.9592,ready,False,1,False
BH-LAT-040-038,HIVE-040,ESP32-1040,2026-03-10T12:00:00,138,25,0.8519,late_stage_overheated,dry,stable_clear,37.22,60.64,180,151,235,313,0.9076,0.6664,0.4498,approaching,False,2,True
BH-MID-014-040,HIVE-014,ESP32-1014,2026-04-08T08:00:00,80,22,0.6354,mid_stage_stable,inter_monsoon,post_rain,29.49,71.5,129,125,186,254,0.5755,0.0,0.5851,approaching,False,0,False
BH-MID-011-026,HIVE-011,ESP32-1011,2026-04-13T00:00:00,92,24,0.5891,mid_stage_stable,dry,midday_heat,34.31,62.39,118,86,176,262,0.5417,0.1083,0.4949,approaching,False,1,False
BH-LAT-026-015,HIVE-026,ESP32-1026,2026-03-13T06:00:00,111,14,0.8264,late_stage_nearly_ready,dry,cloudy_stable,30.73,66.9,151,128,236,242,0.865,0.0,0.8403,ready,False,0,False
BH-MID-016-054,HIVE-016,ESP32-1016,2026-02-13T12:00:00,71,40,0.6301,mid_stage_stable,dry,stable_clear,32.57,66.81,130,97,181,214,0.5625,0.0,0.574,approaching,False,0,False
BH-LAT-026-022,HIVE-026,ESP32-1026,2026-03-15T00:00:00,114,22,0.808,late_stage_nearly_ready,dry,midday_heat,32.18,60.51,174,148,249,247,0.8189,0.0,0.7992,nearly_ready,False,0,False
BH-LAT-027-071,HIVE-027,ESP32-1027,2026-04-25T10:00:00,147,47,0.9178,late_stage_nearly_ready,inter_monsoon,humid_rain,30.9,73.29,154,141,204,280,0.908,0.0112,0.871,ready,False,0,False
BH-LAT-035-019,HIVE-035,ESP32-1035,2026-01-20T18:00:00,99,19,0.8493,late_stage_ready,inter_monsoon,cloudy_stable,31.71,61.96,163,143,233,254,0.8797,0.0,0.8518,ready,False,0,False
BH-LAT-031-057,HIVE-031,ESP32-1031,2026-02-21T06:00:00,149,33,0.981,late_stage_ready,dry,midday_heat,32.69,57.1,167,196,250,262,1.0,0.0,0.9595,ready,False,1,False
BH-MID-012-071,HIVE-012,ESP32-1012,2026-02-09T06:00:00,108,41,0.7621,mid_stage_stable,dry,cloudy_stable,33.93,70.39,120,130,188,234,0.6693,0.0844,0.6218,nearly_ready,False,1,False
BH-LAT-021-030,HIVE-021,ESP32-1021,2026-01-15T00:00:00,94,18,0.68,late_stage_nearly_ready,inter_monsoon,post_rain,29.53,72.29,137,124,234,277,0.7319,0.0122,0.7161,nearly_ready,False,0,False
BH-MID-010-058,HIVE-010,ESP32-1010,2026-02-17T00:00:00,109,35,0.7603,mid_stage_stable,inter_monsoon,stable_clear,31.57,71.12,102,119,178,263,0.6897,0.0,0.6858,nearly_ready,False,0,False
BH-ENV-064-074,HIVE-064,ESP32-1064,2026-02-15T20:00:00,140,46,0.7445,environmentally_unstable,inter_monsoon,humid_rain,31.39,89.36,184,220,297,284,0.7281,0.6444,0.3039,not_ready,False,4,True
BH-EAR-001-060,HIVE-001,ESP32-1001,2026-02-12T04:00:00,63,40,0.3541,early_stage_healthy,wet,cloudy_stable,28.75,74.12,90,112,155,212,0.2942,0.0,0.336,not_ready,False,0,False
BH-EAR-001-029,HIVE-001,ESP32-1001,2026-02-04T10:00:00,48,23,0.2819,early_stage_healthy,wet,storm_front,27.93,78.08,96,116,168,226,0.1891,0.0,0.2425,not_ready,False,0,False
BH-EAR-006-029,HIVE-006,ESP32-1006,2026-02-16T06:00:00,24,10,0.2385,early_stage_healthy,wet,humid_rain,27.88,78.93,88,102,137,215,0.195,0.0,0.2507,not_ready,False,0,False
BH-LAT-032-040,HIVE-032,ESP32-1032,2026-03-25T16:00:00,116,26,0.9093,late_stage_ready,inter_monsoon,cloudy_stable,30.42,62.83,164,139,244,270,0.949,0.0,0.9149,ready,False,0,False
BH-LAT-034-036,HIVE-034,ESP32-1034,2026-04-06T08:00:00,137,21,0.8605,late_stage_ready,dry,midday_heat,34.81,51.08,146,164,217,296,0.982,0.2138,0.826,ready,False,1,False
BH-EAR-008-029,HIVE-008,ESP32-1008,2026-02-17T22:00:00,42,17,0.1467,early_stage_healthy,wet,storm_front,27.29,85.24,86,109,174,209,0.1568,0.0538,0.1864,not_ready,False,1,False
BH-LAT-022-022,HIVE-022,ESP32-1022,2026-03-06T04:00:00,123,19,0.6731,late_stage_nearly_ready,dry,midday_heat,32.1,53.52,141,143,227,274,0.7801,0.0299,0.7476,nearly_ready,False,0,False
BH-LAT-036-025,HIVE-036,ESP32-1036,2026-04-02T22:00:00,117,17,0.8657,late_stage_ready,dry,cloudy_stable,32.58,51.41,170,134,239,270,0.9357,0.0476,0.8764,ready,False,0,False
BH-HIG-045-066,HIVE-045,ESP32-1045,2026-01-29T16:00:00,127,38,0.9638,high_humidity_fermentation_risk,inter_monsoon,stable_clear,32.83,94.97,128,137,218,302,0.9123,0.6428,0.4681,approaching,False,1,True
BH-LAT-026-070,HIVE-026,ESP32-1026,2026-03-27T00:00:00,138,38,0.9902,late_stage_nearly_ready,dry,midday_heat,32.69,61.96,145,132,251,267,0.9681,0.032,0.914,ready,False,0,False
BH-HIG-047-005,HIVE-047,ESP32-1047,2026-01-10T18:00:00,106,8,0.9929,high_humidity_fermentation_risk,wet,humid_rain,29.53,95.0,167,179,231,351,0.9055,0.6462,0.4599,approaching,False,2,True
BH-EAR-007-025,HIVE-007,ESP32-1007,2026-03-16T18:00:00,45,13,0.3803,early_stage_healthy,inter_monsoon,humid_rain,28.06,78.4,80,83,156,209,0.2929,0.0,0.3365,not_ready,False,0,False
BH-LAT-034-017,HIVE-034,ESP32-1034,2026-04-01T14:00:00,134,13,0.8564,late_stage_ready,dry,midday_heat,35.29,51.82,159,162,241,318,0.9247,0.2495,0.7557,nearly_ready,False,1,False
BH-HIG-048-052,HIVE-048,ESP32-1048,2026-05-10T04:00:00,147,39,0.9038,high_humidity_fermentation_risk,inter_monsoon,stable_clear,31.18,87.99,145,142,266,318,0.877,0.4547,0.5989,approaching,False,2,False
BH-LAT-027-045,HIVE-027,ESP32-1027,2026-04-18T22:00:00,133,30,0.8383,late_stage_nearly_ready,inter_monsoon,post_rain,30.65,70.9,152,136,199,290,0.863,0.0074,0.8334,ready,False,0,False
BH-ENV-062-010,HIVE-062,ESP32-1062,2026-03-20T16:00:00,83,11,0.7901,environmentally_unstable,inter_monsoon,stable_clear,35.4,61.49,101,166,227,272,0.6854,0.4379,0.4403,approaching,False,1,False
BH-LAT-020-035,HIVE-020,ESP32-1020,2026-01-31T14:00:00,107,20,0.7295,late_stage_nearly_ready,dry,cloudy_stable,32.61,66.08,116,144,215,240,0.7709,0.0367,0.7371,nearly_ready,False,0,False
BH-MID-013-057,HIVE-013,ESP32-1013,2026-04-04T22:00:00,104,38,0.5017,mid_stage_stable,inter_monsoon,humid_rain,29.83,64.73,90,107,165,238,0.5675,0.0,0.5757,approaching,False,0,False
BH-LAT-028-084,HIVE-028,ESP32-1028,2026-02-10T08:00:00,105,35,0.8528,late_stage_nearly_ready,inter_monsoon,post_rain,30.93,74.45,146,125,220,287,0.8282,0.0,0.8083,ready,False,0,False
BH-LAT-037-007,HIVE-037,ESP32-1037,2026-04-03T02:00:00,136,13,0.8222,late_stage_ready,inter_monsoon,post_rain,30.61,64.69,165,189,249,289,0.9222,0.0,0.8888,ready,False,1,False
BH-LAT-029-046,HIVE-029,ESP32-1029,2026-03-01T12:00:00,107,25,0.6572,late_stage_nearly_ready,dry,cloudy_stable,33.42,62.11,150,149,229,262,0.7541,0.0611,0.709,nearly_ready,False,0,False
BH-LAT-024-032,HIVE-024,ESP32-1024,2026-04-22T04:00:00,90,16,0.6948,late_stage_nearly_ready,dry,stable_clear,35.26,52.97,150,135,234,255,0.7187,0.3105,0.5412,approaching,False,1,False
BH-MID-017-055,HIVE-017,ESP32-1017,2026-03-06T14:00:00,105,38,0.6011,mid_stage_stable,inter_monsoon,cloudy_stable,32.88,65.57,139,95,191,212,0.6,0.0088,0.5989,approaching,False,0,False
BH-LAT-022-073,HIVE-022,ESP32-1022,2026-03-18T22:00:00,146,39,0.8242,late_stage_nearly_ready,dry,cloudy_stable,31.47,58.28,142,150,228,257,0.8994,0.0,0.8711,ready,False,0,False
BH-EAR-006-060,HIVE-006,ESP32-1006,2026-02-24T00:00:00,34,20,0.3799,early_stage_healthy,wet,post_rain,28.15,77.64,86,92,128,225,0.2424,0.0,0.2925,not_ready,False,0,False
BH-MID-016-000,HIVE-016,ESP32-1016,2026-01-31T00:00:00,49,9,0.5079,mid_stage_stable,dry,cloudy_stable,30.78,70.99,120,92,180,198,0.4782,0.0,0.4988,approaching,False,0,False
BH-HIG-050-067,HIVE-050,ESP32-1050,2026-01-27T18:00:00,149,34,0.983,high_humidity_fermentation_risk,inter_monsoon,humid_rain,30.33,89.54,170,172,234,315,0.9833,0.5725,0.5698,approaching,False,1,True
BH-EAR-003-041,HIVE-003,ESP32-1003,2026-03-22T06:00:00,59,36,0.2848,early_stage_healthy,wet,storm_front,26.85,79.18,115,84,145,186,0.2212,0.0,0.2733,not_ready,False,0,False
BH-LAT-039-056,HIVE-039,ESP32-1039,2026-02-19T00:00:00,134,38,0.9254,late_stage_overheated,dry,midday_heat,38.08,61.52,159,183,239,280,0.9484,0.7132,0.4587,approaching,False,2,True
BH-LAT-032-046,HIVE-032,ESP32-1032,2026-03-27T04:00:00,119,24,0.9319,late_stage_ready,inter_monsoon,stable_clear,30.83,60.18,165,129,243,277,0.9842,0.0,0.9453,ready,False,0,False
BH-LAT-044-051,HIVE-044,ESP32-1044,2026-05-10T18:00:00,156,24,0.9149,late_stage_overheated,dry,stable_clear,38.27,55.11,190,178,238,292,0.9146,0.7449,0.413,approaching,False,2,True
BH-EAR-003-021,HIVE-003,ESP32-1003,2026-03-17T06:00:00,46,19,0.1968,early_stage_healthy,wet,cloudy_stable,27.87,73.45,106,68,138,170,0.144,0.0,0.2059,not_ready,False,0,False
BH-HIG-051-007,HIVE-051,ESP32-1051,2026-02-21T02:00:00,128,9,0.9773,high_humidity_fermentation_risk,inter_monsoon,cloudy_stable,32.45,83.4,125,155,219,272,0.9327,0.3103,0.7273,nearly_ready,False,1,False
BH-ENV-064-037,HIVE-064,ESP32-1064,2026-02-06T14:00:00,122,30,0.6048,environmentally_unstable,inter_monsoon,humid_rain,31.66,89.48,171,200,311,295,0.648,0.6333,0.24,not_ready,False,3,True
BH-MID-018-008,HIVE-018,ESP32-1018,2026-03-17T08:00:00,71,17,0.2759,mid_stage_stable,inter_monsoon,post_rain,31.35,69.45,95,104,171,222,0.3837,0.0,0.4155,approaching,False,0,False
BH-EAR-005-038,HIVE-005,ESP32-1005,2026-05-03T12:00:00,67,24,0.2437,early_stage_healthy,inter_monsoon,stable_clear,28.66,70.11,45,73,105,202,0.2418,0.0,0.2913,not_ready,False,0,False
BH-LAT-025-004,HIVE-025,ESP32-1025,2026-04-23T08:00:00,90,17,0.6458,late_stage_nearly_ready,dry,stable_clear,33.73,63.94,132,154,222,245,0.7233,0.1324,0.643,nearly_ready,False,1,False
BH-EAR-004-008,HIVE-004,ESP32-1004,2026-01-23T16:00:00,34,15,0.1082,early_stage_healthy,wet,humid_rain,27.46,82.62,103,87,126,227,0.0907,0.0,0.1588,not_ready,False,1,False
BH-LAT-023-071,HIVE-023,ESP32-1023,2026-02-13T18:00:00,133,41,0.9786,late_stage_nearly_ready,inter_monsoon,post_rain,30.34,68.97,165,142,230,271,0.9775,0.0,0.9394,ready,False,0,False
BH-EAR-005-028,HIVE-005,ESP32-1005,2026-05-01T00:00:00,62,20,0.229,early_stage_healthy,inter_monsoon,post_rain,28.33,75.8,69,76,115,201,0.1884,0.0,0.245,not_ready,False,0,False
BH-LAT-025-046,HIVE-025,ESP32-1025,2026-05-03T20:00:00,105,31,0.6861,late_stage_nearly_ready,dry,stable_clear,34.13,63.67,132,149,219,241,0.762,0.1232,0.6812,nearly_ready,False,1,False
BH-LAT-022-035,HIVE-022,ESP32-1022,2026-03-09T10:00:00,128,18,0.7083,late_stage_nearly_ready,dry,midday_heat,32.88,53.28,157,164,242,281,0.8073,0.1172,0.7251,nearly_ready,False,0,False
BH-LAT-028-035,HIVE-028,ESP32-1028,2026-01-29T02:00:00,90,15,0.7748,late_stage_nearly_ready,inter_monsoon,post_rain,30.44,75.11,152,121,216,287,0.7637,0.0034,0.7494,nearly_ready,False,0,False
BH-ENV-065-052,HIVE-065,ESP32-1065,2026-01-26T20:00:00,136,38,0.8694,environmentally_unstable,inter_monsoon,cloudy_stable,32.86,69.72,136,198,252,362,0.8271,0.3623,0.604,nearly_ready,False,2,False
BH-EAR-001-053,HIVE-001,ESP32-1001,2026-02-10T10:00:00,60,37,0.347,early_stage_healthy,wet,storm_front,27.94,77.6,92,120,174,214,0.2478,0.0,0.2976,not_ready,False,0,False
BH-EAR-007-019,HIVE-007,ESP32-1007,2026-03-15T06:00:00,44,16,0.3573,early_stage_healthy,inter_monsoon,stable_clear,29.62,71.58,70,73,137,202,0.2337,0.0,0.2845,not_ready,False,0,False
BH-EAR-005-001,HIVE-005,ESP32-1005,2026-04-24T06:00:00,53,12,0.1728,early_stage_healthy,inter_monsoon,stable_clear,28.25,72.21,48,75,109,197,0.143,0.0,0.2044,not_ready,False,0,False
BH-EAR-002-066,HIVE-002,ESP32-1002,2026-01-24T08:00:00,76,35,0.2933,early_stage_healthy,inter_monsoon,post_rain,30.67,72.87,105,83,174,184,0.2663,0.0,0.3136,not_ready,False,0,False
BH-EAR-006-063,HIVE-006,ESP32-1006,2026-02-24T18:00:00,35,21,0.3911,early_stage_healthy,wet,humid_rain,28.61,78.13,98,96,129,216,0.2421,0.0,0.2921,not_ready,False,0,False
BH-MID-010-046,HIVE-010,ESP32-1010,2026-02-14T00:00:00,103,35,0.6954,mid_stage_stable,inter_monsoon,cloudy_stable,31.27,74.51,110,102,183,263,0.655,0.0,0.6551,nearly_ready,False,0,False
BH-ENV-065-000,HIVE-065,ESP32-1065,2026-01-13T20:00:00,116,12,0.8294,environmentally_unstable,inter_monsoon,post_rain,32.82,65.72,121,188,239,347,0.7745,0.2904,0.5987,approaching,False,2,False
BH-EAR-006-028,HIVE-006,ESP32-1006,2026-02-16T00:00:00,24,10,0.2467,early_stage_healthy,wet,storm_front,27.73,79.47,93,98,137,209,0.1919,0.0,0.2478,not_ready,False,0,False
BH-LAT-020-039,HIVE-020,ESP32-1020,2026-02-01T14:00:00,108,23,0.7348,late_stage_nearly_ready,dry,cloudy_stable,32.75,67.51,131,140,218,253,0.8121,0.0423,0.7703,nearly_ready,False,0,False
BH-LAT-032-037,HIVE-032,ESP32-1032,2026-03-24T22:00:00,115,25,0.903,late_stage_ready,inter_monsoon,humid_rain,29.96,65.03,170,143,250,278,0.9782,0.0,0.9379,ready,False,0,False
BH-EAR-006-064,HIVE-006,ESP32-1006,2026-02-25T00:00:00,35,21,0.3832,early_stage_healthy,wet,humid_rain,28.44,78.12,87,94,137,208,0.2532,0.0,0.302,not_ready,False,0,False
BH-EAR-008-061,HIVE-008,ESP32-1008,2026-02-25T22:00:00,49,19,0.2125,early_stage_healthy,wet,storm_front,27.88,84.38,85,117,175,211,0.1836,0.0686,0.2004,not_ready,False,1,False
BH-EAR-002-068,HIVE-002,ESP32-1002,2026-01-24T20:00:00,77,35,0.2941,early_stage_healthy,inter_monsoon,cloudy_stable,31.15,69.74,95,75,166,178,0.249,0.0,0.2984,not_ready,False,0,False
BH-LAT-028-078,HIVE-028,ESP32-1028,2026-02-08T20:00:00,104,33,0.8571,late_stage_nearly_ready,inter_monsoon,stable_clear,32.23,73.41,147,133,221,297,0.8414,0.0218,0.8052,ready,False,0,False
BH-EAR-002-031,HIVE-002,ESP32-1002,2026-01-15T14:00:00,62,25,0.1837,early_stage_healthy,inter_monsoon,post_rain,30.5,73.0,93,91,157,171,0.2093,0.0,0.2627,not_ready,False,0,False
BH-ENV-064-002,HIVE-064,ESP32-1064,2026-01-28T20:00:00,110,15,0.5707,environmentally_unstable,inter_monsoon,stable_clear,34.32,73.85,192,212,298,302,0.6574,0.6259,0.2521,not_ready,False,4,True
BH-MID-018-012,HIVE-018,ESP32-1018,2026-03-18T08:00:00,71,11,0.3119,mid_stage_stable,inter_monsoon,post_rain,31.04,73.53,115,117,178,239,0.4019,0.0,0.4327,approaching,False,0,False
BH-EAR-006-073,HIVE-006,ESP32-1006,2026-02-27T06:00:00,37,23,0.4138,early_stage_healthy,wet,cloudy_stable,28.28,76.31,83,100,130,198,0.2482,0.0,0.2961,not_ready,False,0,False
BH-HIG-056-067,HIVE-056,ESP32-1056,2026-05-09T06:00:00,125,24,1.0,high_gas_stress,inter_monsoon,humid_rain,31.39,77.83,206,243,286,377,0.8785,0.5936,0.4641,approaching,False,4,True
BH-LAT-030-043,HIVE-030,ESP32-1030,2026-04-26T06:00:00,144,27,0.9635,late_stage_ready,inter_monsoon,humid_rain,30.55,69.82,166,162,264,294,1.0,0.0,0.9588,ready,False,1,False
BH-LAT-033-045,HIVE-033,ESP32-1033,2026-01-28T22:00:00,128,25,0.9551,late_stage_ready,inter_monsoon,stable_clear,32.08,65.59,148,145,246,262,0.9926,0.0,0.9517,ready,False,0,False
BH-EAR-003-044,HIVE-003,ESP32-1003,2026-03-23T00:00:00,61,30,0.2815,early_stage_healthy,wet,storm_front,26.83,80.02,117,91,161,184,0.2318,0.0,0.2832,not_ready,False,1,False
BH-ENV-064-069,HIVE-064,ESP32-1064,2026-02-14T14:00:00,138,36,0.7207,environmentally_unstable,inter_monsoon,humid_rain,32.34,87.88,195,205,291,286,0.7563,0.6438,0.3285,not_ready,False,4,True
BH-EAR-001-004,HIVE-001,ESP32-1001,2026-01-29T04:00:00,39,14,0.238,early_stage_healthy,wet,cloudy_stable,28.94,70.7,78,90,151,203,0.1609,0.0,0.2208,not_ready,False,0,False
BH-LAT-022-085,HIVE-022,ESP32-1022,2026-03-21T22:00:00,149,43,0.83,late_stage_nearly_ready,dry,stable_clear,31.53,55.25,138,152,204,265,0.887,0.0,0.8598,ready,False,0,False
BH-LAT-033-055,HIVE-033,ESP32-1033,2026-01-31T10:00:00,132,28,0.9638,late_stage_ready,inter_monsoon,post_rain,31.94,71.11,170,157,259,279,0.9698,0.0,0.9319,ready,False,0,False
BH-ENV-063-012,HIVE-063,ESP32-1063,2026-03-27T16:00:00,122,11,0.6652,environmentally_unstable,inter_monsoon,post_rain,36.08,72.11,139,123,285,279,0.6802,0.6874,0.2382,not_ready,False,2,True
BH-LAT-031-001,HIVE-031,ESP32-1031,2026-02-07T06:00:00,134,9,0.9625,late_stage_ready,dry,stable_clear,31.39,61.41,146,176,235,259,1.0,0.0,0.9574,ready,False,0,False
BH-LAT-028-088,HIVE-028,ESP32-1028,2026-02-11T08:00:00,105,31,0.8502,late_stage_nearly_ready,inter_monsoon,cloudy_stable,30.82,70.3,133,120,205,262,0.8567,0.0035,0.8313,ready,False,0,False
BH-LAT-024-020,HIVE-024,ESP32-1024,2026-04-19T04:00:00,86,15,0.6606,late_stage_nearly_ready,dry,stable_clear,34.62,56.3,144,127,224,247,0.6991,0.1802,0.5944,approaching,False,1,False
BH-EAR-007-003,HIVE-007,ESP32-1007,2026-03-11T06:00:00,42,16,0.3114,early_stage_healthy,inter_monsoon,stable_clear,29.27,69.25,62,80,134,207,0.2427,0.0,0.2929,not_ready,False,0,False
BH-EAR-004-066,HIVE-004,ESP32-1004,2026-02-07T04:00:00,63,39,0.3645,early_stage_healthy,wet,humid_rain,28.07,81.27,96,96,125,219,0.2715,0.0,0.3183,not_ready,False,1,False
BH-LAT-020-072,HIVE-020,ESP32-1020,2026-02-09T20:00:00,120,30,0.8504,late_stage_nearly_ready,dry,cloudy_stable,32.67,66.08,121,152,222,254,0.8783,0.0096,0.8461,ready,False,0,False
BH-LAT-032-018,HIVE-032,ESP32-1032,2026-03-20T04:00:00,109,11,0.8859,late_stage_ready,inter_monsoon,stable_clear,30.3,64.48,169,129,245,275,0.9675,0.0,0.9296,ready,False,0,False
BH-EAR-003-042,HIVE-003,ESP32-1003,2026-03-22T12:00:00,60,34,0.2675,early_stage_healthy,wet,storm_front,26.86,80.56,113,90,141,191,0.243,0.0,0.2929,not_ready,False,1,False
BH-HIG-047-078,HIVE-047,ESP32-1047,2026-01-29T00:00:00,124,34,1.0,high_humidity_fermentation_risk,wet,humid_rain,29.98,94.95,159,175,257,353,0.9026,0.6924,0.4314,approaching,False,2,True
BH-LAT-026-043,HIVE-026,ESP32-1026,2026-03-20T06:00:00,124,27,0.8752,late_stage_nearly_ready,dry,midday_heat,32.61,62.29,153,134,247,266,0.9106,0.0,0.8805,ready,False,0,False
BH-HIG-047-073,HIVE-047,ESP32-1047,2026-01-27T18:00:00,123,31,0.9814,high_humidity_fermentation_risk,wet,post_rain,30.37,94.6,156,177,238,346,0.9154,0.678,0.4507,approaching,False,2,True
BH-EAR-001-031,HIVE-001,ESP32-1001,2026-02-04T22:00:00,49,25,0.3005,early_stage_healthy,wet,storm_front,27.4,81.23,94,119,173,230,0.2365,0.0008,0.2862,not_ready,False,1,False
BH-LAT-022-063,HIVE-022,ESP32-1022,2026-03-16T10:00:00,142,33,0.7973,late_stage_nearly_ready,dry,midday_heat,32.6,55.58,150,157,236,268,0.8714,0.0025,0.8448,ready,False,0,False
BH-LAT-023-005,HIVE-023,ESP32-1023,2026-01-28T06:00:00,108,15,0.8155,late_stage_nearly_ready,inter_monsoon,cloudy_stable,31.52,65.06,158,134,228,246,0.8201,0.0035,0.7991,nearly_ready,False,0,False
BH-LAT-022-088,HIVE-022,ESP32-1022,2026-03-22T16:00:00,149,46,0.8343,late_stage_nearly_ready,dry,stable_clear,31.11,55.4,137,146,214,251,0.8909,0.0007,0.8616,ready,False,0,False
BH-LAT-020-059,HIVE-020,ESP32-1020,2026-02-06T14:00:00,116,32,0.8196,late_stage_nearly_ready,dry,stable_clear,32.75,65.82,119,135,209,231,0.8644,0.0156,0.8316,ready,False,0,False
BH-EAR-009-071,HIVE-009,ESP32-1009,2026-02-27T14:00:00,61,47,0.5006,early_stage_healthy,wet,post_rain,29.0,75.04,88,114,173,201,0.3366,0.0,0.3757,approaching,False,0,False
BH-HIG-050-026,HIVE-050,ESP32-1050,2026-01-17T12:00:00,131,18,0.9625,high_humidity_fermentation_risk,inter_monsoon,humid_rain,30.92,94.06,178,190,250,340,0.9281,0.7132,0.4418,approaching,False,3,True
BH-HIG-051-049,HIVE-051,ESP32-1051,2026-03-03T14:00:00,146,37,0.9831,high_humidity_fermentation_risk,inter_monsoon,stable_clear,32.48,84.21,127,161,224,268,0.955,0.3151,0.746,nearly_ready,False,1,False
BH-EAR-008-042,HIVE-008,ESP32-1008,2026-02-21T04:00:00,45,16,0.1757,early_stage_healthy,wet,humid_rain,27.55,84.93,88,120,166,209,0.1603,0.0707,0.1803,not_ready,False,1,False
BH-MID-017-080,HIVE-017,ESP32-1017,2026-03-12T20:00:00,112,37,0.6731,mid_stage_stable,inter_monsoon,humid_rain,30.85,72.42,138,109,198,250,0.6401,0.0,0.6425,nearly_ready,False,0,False
BH-LAT-020-023,HIVE-020,ESP32-1020,2026-01-28T14:00:00,103,13,0.701,late_stage_nearly_ready,dry,stable_clear,32.85,64.6,118,141,214,238,0.7529,0.029,0.7255,nearly_ready,False,0,False
BH-LAT-021-029,HIVE-021,ESP32-1021,2026-01-14T18:00:00,93,19,0.6858,late_stage_nearly_ready,inter_monsoon,post_rain,29.42,70.95,128,127,230,286,0.756,0.0041,0.7412,nearly_ready,False,0,False
BH-EAR-007-035,HIVE-007,ESP32-1007,2026-03-19T06:00:00,48,15,0.4166,early_stage_healthy,inter_monsoon,stable_clear,29.59,71.36,76,84,150,205,0.2761,0.0,0.3214,not_ready,False,0,False
BH-HIG-046-078,HIVE-046,ESP32-1046,2026-03-05T08:00:00,145,31,0.9848,high_humidity_fermentation_risk,wet,cloudy_stable,29.12,89.29,160,149,239,288,0.9458,0.5503,0.5479,approaching,False,1,True
BH-EAR-003-038,HIVE-003,ESP32-1003,2026-03-21T12:00:00,57,27,0.2545,early_stage_healthy,wet,humid_rain,27.66,78.26,113,81,152,171,0.2233,0.0,0.276,not_ready,False,0,False
BH-MID-019-066,HIVE-019,ESP32-1019,2026-04-03T08:00:00,83,38,0.5028,mid_stage_stable,dry,cloudy_stable,31.35,66.85,95,130,188,257,0.5506,0.0,0.5628,approaching,False,0,False
BH-MID-019-049,HIVE-019,ESP32-1019,2026-03-30T02:00:00,77,25,0.4513,mid_stage_stable,dry,stable_clear,32.05,63.63,101,131,185,268,0.4719,0.0,0.4934,approaching,False,0,False
BH-LAT-036-060,HIVE-036,ESP32-1036,2026-04-11T16:00:00,128,33,0.9514,late_stage_ready,dry,midday_heat,33.67,48.23,182,145,249,285,0.9808,0.2514,0.804,ready,False,2,False
BH-EAR-007-043,HIVE-007,ESP32-1007,2026-03-21T06:00:00,50,17,0.4554,early_stage_healthy,inter_monsoon,cloudy_stable,29.05,71.85,68,72,154,203,0.3118,0.0,0.3532,approaching,False,0,False
BH-EAR-008-078,HIVE-008,ESP32-1008,2026-03-02T04:00:00,50,23,0.224,early_stage_healthy,wet,humid_rain,27.77,85.42,88,111,176,223,0.1551,0.0437,0.1913,not_ready,False,1,False
BH-LAT-021-039,HIVE-021,ESP32-1021,2026-01-17T06:00:00,98,21,0.6851,late_stage_nearly_ready,inter_monsoon,stable_clear,30.23,67.2,132,106,226,285,0.7689,0.0101,0.7501,nearly_ready,False,0,False
BH-EAR-001-039,HIVE-001,ESP32-1001,2026-02-06T22:00:00,53,24,0.3063,early_stage_healthy,wet,humid_rain,28.13,76.14,89,109,167,215,0.2353,0.0,0.2865,not_ready,False,0,False
